fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2	est_phi_ins	est_theta_ins	err_ins	est_phi_ins_2	est_theta_ins_2	err_ins_2
33	1	43.44	-80	0	-64	0	16.00	-64	0	16.00	-64	0	16.00	-64	0	16.00	
34	1	43.41	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
35	1	43.41	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
36	1	43.41	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
37	1	43.37	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
38	1	43.37	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
39	1	43.37	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
40	1	43.37	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
41	1	43.37	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
42	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
43	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
44	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
45	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
46	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
47	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
48	1	43.34	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
49	1	43.30	-84	0	-64	0	20.00	-64	0	20.00	-64	0	20.00	-64	0	20.00	
50	1	43.30	-84	0	-64	0	20.00	-64	0	20.00	-64	0	20.00	-64	0	20.00	
51	1	43.27	-85	0	-64	0	21.00	-64	0	21.00	-64	0	21.00	-64	0	21.00	
52	1	43.27	-85	0	-64	0	21.00	-64	0	21.00	-64	0	21.00	-64	0	21.00	
53	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
54	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
55	1	43.19	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
56	1	43.19	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
57	1	43.19	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
58	1	43.19	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
59	1	43.19	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
60	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
61	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
62	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
63	1	43.23	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
64	2	40.53	-85	0	-96	0	11.00	-96	0	11.00	-112	0	27.00	-112	0	27.00	
65	2	40.53	-85	0	-97	0	12.00	-97	0	12.00	-113	0	28.00	-113	0	28.00	
66	2	40.18	-84	0	-97	0	13.00	-97	0	13.00	-114	0	30.00	-114	0	30.00	
67	2	39.86	-83	0	-98	0	15.00	-98	0	15.00	-115	0	32.00	-115	0	32.00	
68	2	39.59	-82	0	-98	0	16.00	-98	0	16.00	-116	0	34.00	-116	0	34.00	
69	2	39.08	-80	0	-99	0	19.00	-99	0	19.00	-117	0	37.00	-117	0	37.00	
70	2	38.86	-79	0	-99	0	20.00	-99	0	20.00	-118	0	39.00	-118	0	39.00	
71	2	38.46	-77	0	-100	0	23.00	-100	0	23.00	-119	0	42.00	-119	0	42.00	
72	2	38.27	-76	0	-100	0	24.00	-100	0	24.00	-120	0	44.00	-120	0	44.00	
73	2	37.95	-74	0	-101	0	27.00	-101	0	27.00	-121	0	47.00	-121	0	47.00	
74	2	37.66	-72	0	-101	0	29.00	-101	0	29.00	-122	0	50.00	-122	0	50.00	
75	2	37.27	-69	0	-102	0	33.00	-102	0	33.00	-123	0	54.00	-123	0	54.00	
76	2	36.92	-66	0	-102	0	36.00	-102	0	36.00	-124	0	58.00	-124	0	58.00	
77	2	36.52	-62	0	-103	0	41.00	-103	0	41.00	-125	0	63.00	-125	0	63.00	
78	2	36.26	-59	0	-103	0	44.00	-103	0	44.00	-126	0	67.00	-126	0	67.00	
79	2	36.00	-56	0	-104	0	48.00	-104	0	48.00	-127	0	71.00	-127	0	71.00	
80	2	35.85	-54	0	-104	0	50.00	-104	0	50.00	-128	0	74.00	-128	0	74.00	
81	2	35.70	-52	0	-105	0	53.00	-105	0	53.00	-129	0	77.00	-129	0	77.00	
82	2	35.63	-51	0	-105	0	54.00	-105	0	54.00	-130	0	79.00	-130	0	79.00	
83	2	35.56	-50	0	-106	0	56.00	-106	0	56.00	-131	0	81.00	-131	0	81.00	
84	2	35.50	-49	0	-106	0	57.00	-106	0	57.00	-132	0	83.00	-132	0	83.00	
85	2	35.56	-50	0	-107	0	57.00	-107	0	57.00	-133	0	83.00	-133	0	83.00	
86	2	35.56	-50	0	-107	0	57.00	-107	0	57.00	-134	0	84.00	-134	0	84.00	
87	2	35.50	-49	0	-108	0	59.00	-108	0	59.00	-135	0	86.00	-135	0	86.00	
88	2	35.50	-49	0	-108	0	59.00	-108	0	59.00	-136	0	87.00	-136	0	87.00	
89	2	35.43	-48	0	-109	0	61.00	-109	0	61.00	-137	0	89.00	-137	0	89.00	
90	2	35.36	-47	0	-109	0	62.00	-109	0	62.00	-138	0	91.00	-138	0	91.00	
91	2	35.36	-47	0	-110	0	63.00	-110	0	63.00	-139	0	92.00	-139	0	92.00	
92	2	35.29	-46	0	-110	0	64.00	-110	0	64.00	-140	0	94.00	-140	0	94.00	
93	2	35.23	-45	0	-111	0	66.00	-111	0	66.00	-141	0	96.00	-141	0	96.00	
94	2	35.17	-44	0	-112	0	68.00	-112	0	68.00	-142	0	98.00	-142	0	98.00	
95	2	35.11	-43	0	-112	0	69.00	-112	0	69.00	-143	0	100.00	-143	0	100.00	
96	3	34.75	-42	0	-93	0	51.00	-93	0	51.00	-86	0	44.00	-86	0	44.00	
97	3	34.62	-40	0	-93	0	53.00	-93	0	53.00	-86	0	46.00	-86	0	46.00	
98	3	34.49	-38	0	-93	0	55.00	-94	0	56.00	-86	0	48.00	-87	0	49.00	
99	3	34.43	-37	0	-93	0	56.00	-95	0	58.00	-86	0	49.00	-88	0	51.00	
100	3	34.30	-35	0	-93	0	58.00	-95	0	60.00	-86	0	51.00	-88	0	53.00	
101	3	34.24	-34	0	-94	0	60.00	-97	0	63.00	-86	0	52.00	-89	0	55.00	
102	3	34.18	-33	0	-94	0	61.00	-98	0	65.00	-86	0	53.00	-90	0	57.00	
103	3	34.05	-31	0	-94	0	63.00	-98	0	67.00	-86	0	55.00	-90	0	59.00	
104	3	33.99	-30	0	-94	0	64.00	-99	0	69.00	-86	0	56.00	-91	0	61.00	
105	3	33.88	-28	0	-95	0	67.00	-101	0	73.00	-86	0	58.00	-92	0	64.00	
106	3	33.76	-26	0	-95	0	69.00	-102	0	76.00	-86	0	60.00	-93	0	67.00	
107	3	33.70	-25	0	-95	0	70.00	-102	0	77.00	-86	0	61.00	-93	0	68.00	
108	3	33.52	-22	0	-95	0	73.00	-103	0	81.00	-86	0	64.00	-94	0	72.00	
109	3	33.46	-21	0	-95	0	74.00	-104	0	83.00	-86	0	65.00	-95	0	74.00	
110	3	33.35	-19	0	-96	0	77.00	-105	0	86.00	-86	0	67.00	-95	0	76.00	
111	3	33.23	-17	0	-96	0	79.00	-106	0	89.00	-86	0	69.00	-96	0	79.00	
112	3	33.17	-16	0	-96	0	80.00	-107	0	91.00	-86	0	70.00	-97	0	81.00	
113	3	33.11	-15	0	-96	0	81.00	-108	0	93.00	-86	0	71.00	-98	0	83.00	
114	3	33.05	-14	0	-97	0	83.00	-109	0	95.00	-86	0	72.00	-98	0	84.00	
115	3	33.05	-14	0	-97	0	83.00	-110	0	96.00	-86	0	72.00	-99	0	85.00	
116	3	32.99	-13	0	-97	0	84.00	-111	0	98.00	-86	0	73.00	-100	0	87.00	
117	3	32.99	-13	0	-97	0	84.00	-111	0	98.00	-86	0	73.00	-100	0	87.00	
118	3	32.99	-13	0	-97	0	84.00	-112	0	99.00	-86	0	73.00	-101	0	88.00	
119	3	32.99	-13	0	-98	0	85.00	-114	0	101.00	-86	0	73.00	-102	0	89.00	
120	3	32.99	-13	0	-98	0	85.00	-115	0	102.00	-86	0	73.00	-103	0	90.00	
121	3	32.99	-13	0	-98	0	85.00	-115	0	102.00	-86	0	73.00	-103	0	90.00	
122	3	32.93	-12	0	-98	0	86.00	-116	0	104.00	-86	0	74.00	-104	0	92.00	
123	3	32.93	-12	0	-98	0	86.00	-117	0	105.00	-86	0	74.00	-105	0	93.00	
124	3	32.93	-12	0	-99	0	87.00	-118	0	106.00	-86	0	74.00	-105	0	93.00	
125	3	32.87	-11	0	-99	0	88.00	-119	0	108.00	-86	0	75.00	-106	0	95.00	
126	3	32.87	-11	0	-99	0	88.00	-120	0	109.00	-86	0	75.00	-107	0	96.00	
127	3	32.87	-11	0	-99	0	88.00	-121	0	110.00	-86	0	75.00	-108	0	97.00	
128	4	41.65	-10	0	-3	0	7.00	-3	0	7.00	-24	0	14.00	-24	0	14.00	
129	4	41.65	-10	0	-1	0	9.00	1	0	11.00	-23	0	13.00	-19	0	9.00	
130	4	41.65	-10	0	0	0	10.00	4	0	14.00	-23	0	13.00	-16	0	6.00	
131	4	41.65	-9	0	0	0	9.00	6	0	15.00	-22	0	13.00	-12	0	3.00	
132	4	41.65	-9	0	2	0	11.00	10	0	19.00	-22	0	13.00	-9	0	0.00	
133	4	41.65	-9	0	3	0	12.00	13	0	22.00	-21	0	12.00	-5	0	4.00	
134	4	41.65	-9	0	4	0	13.00	16	0	25.00	-20	0	11.00	-1	0	8.00	
135	4	41.65	-8	0	5	0	13.00	19	0	27.00	-20	0	12.00	1	0	9.00	
136	4	41.65	-8	0	7	0	15.00	24	0	32.00	-19	0	11.00	5	0	13.00	
137	4	41.65	-8	0	8	0	16.00	27	0	35.00	-18	0	10.00	9	0	17.00	
138	4	41.66	-7	0	9	0	16.00	30	0	37.00	-18	0	11.00	12	0	19.00	
139	4	41.66	-7	0	11	0	18.00	34	0	41.00	-17	0	10.00	17	0	24.00	
140	4	41.66	-7	0	12	0	19.00	37	0	44.00	-17	0	10.00	20	0	27.00	
141	4	41.66	-6	0	13	0	19.00	40	0	46.00	-16	0	10.00	24	0	30.00	
142	4	41.66	-6	0	14	0	20.00	43	0	49.00	-15	0	9.00	28	0	34.00	
143	4	41.66	-6	0	16	0	22.00	47	0	53.00	-15	0	9.00	31	0	37.00	
144	4	41.66	-6	0	17	0	23.00	51	0	57.00	-14	0	8.00	35	0	41.00	
145	4	41.66	-5	0	18	0	23.00	54	0	59.00	-13	0	8.00	39	0	44.00	
146	4	41.66	-5	0	20	0	25.00	58	0	63.00	-13	0	8.00	42	0	47.00	
147	4	41.66	-5	0	21	0	26.00	61	0	66.00	-12	0	7.00	46	0	51.00	
148	4	41.66	-5	0	22	0	27.00	64	0	69.00	-12	0	7.00	49	0	54.00	
149	4	41.66	-4	0	23	0	27.00	67	0	71.00	-11	0	7.00	54	0	58.00	
150	4	41.66	-4	0	25	0	29.00	71	0	75.00	-10	0	6.00	58	0	62.00	
151	4	41.66	-3	0	26	0	29.00	74	0	77.00	-10	0	7.00	61	0	64.00	
152	4	41.66	-3	0	27	0	30.00	78	0	81.00	-9	0	6.00	65	0	68.00	
153	4	41.66	-2	0	29	0	31.00	82	0	84.00	-8	0	6.00	69	0	71.00	
154	4	41.66	-2	0	30	0	32.00	85	0	87.00	-8	0	6.00	72	0	74.00	
155	4	41.66	-2	0	31	0	33.00	88	0	90.00	-7	0	5.00	76	0	78.00	
156	4	41.66	-2	0	32	0	34.00	91	0	93.00	-7	0	5.00	79	0	81.00	
157	4	41.66	-2	0	34	0	36.00	95	0	97.00	-6	0	4.00	83	0	85.00	
158	4	41.66	-2	0	35	0	37.00	98	0	100.00	-5	0	3.00	87	0	89.00	
159	4	41.67	-1	0	36	0	37.00	102	0	103.00	-5	0	4.00	91	0	92.00	
160	5	43.70	-2	0	22	0	24.00	22	0	24.00	-7	0	5.00	-7	0	5.00	
161	5	43.70	-2	0	23	0	25.00	25	0	27.00	-7	0	5.00	-4	0	2.00	
162	5	43.70	-2	0	24	0	26.00	29	0	31.00	-7	0	5.00	-2	0	0.00	
163	5	43.70	-2	0	26	0	28.00	34	0	36.00	-7	0	5.00	0	0	2.00	
164	5	43.70	-2	0	27	0	29.00	38	0	40.00	-7	0	5.00	2	0	4.00	
165	5	43.70	-2	0	28	0	30.00	42	0	44.00	-7	0	5.00	4	0	6.00	
166	5	43.70	-2	0	29	0	31.00	45	0	47.00	-7	0	5.00	7	0	9.00	
167	5	43.70	-2	0	30	0	32.00	49	0	51.00	-7	0	5.00	9	0	11.00	
168	5	43.70	-2	0	31	0	33.00	53	0	55.00	-6	0	4.00	13	0	15.00	
169	5	43.79	-1	0	32	0	33.00	57	0	58.00	-6	0	5.00	15	0	16.00	
170	5	43.79	-1	0	33	0	34.00	61	0	62.00	-6	0	5.00	17	0	18.00	
171	5	43.79	-1	0	34	0	35.00	64	0	65.00	-6	0	5.00	20	0	21.00	
172	5	43.89	0	0	35	0	35.00	68	0	68.00	-6	0	6.00	22	0	22.00	
173	5	43.89	0	0	36	0	36.00	72	0	72.00	-6	0	6.00	25	0	25.00	
174	5	43.89	0	0	37	0	37.00	76	0	76.00	-6	0	6.00	27	0	27.00	
175	5	43.89	0	0	38	0	38.00	80	0	80.00	-6	0	6.00	29	0	29.00	
176	5	43.89	0	0	39	0	39.00	83	0	83.00	-5	0	5.00	33	0	33.00	
177	5	43.89	0	0	40	0	40.00	87	0	87.00	-5	0	5.00	35	0	35.00	
178	5	43.89	0	0	41	0	41.00	91	0	91.00	-5	0	5.00	37	0	37.00	
179	5	43.89	0	0	43	0	43.00	96	0	96.00	-5	0	5.00	40	0	40.00	
180	5	43.89	0	0	44	0	44.00	100	0	100.00	-5	0	5.00	42	0	42.00	
181	5	43.89	0	0	45	0	45.00	103	0	103.00	-5	0	5.00	45	0	45.00	
182	5	43.89	0	0	46	0	46.00	107	0	107.00	-5	0	5.00	47	0	47.00	
183	5	43.89	0	0	47	0	47.00	111	0	111.00	-5	0	5.00	49	0	49.00	
184	5	43.89	0	0	48	0	48.00	115	0	115.00	-4	0	4.00	53	0	53.00	
185	5	43.89	0	0	49	0	49.00	119	0	119.00	-4	0	4.00	55	0	55.00	
186	5	43.89	0	0	50	0	50.00	122	0	122.00	-4	0	4.00	58	0	58.00	
187	5	43.89	0	0	51	0	51.00	126	0	126.00	-4	0	4.00	60	0	60.00	
188	5	43.89	0	0	52	0	52.00	130	0	130.00	-4	0	4.00	62	0	62.00	
189	5	43.89	0	0	53	0	53.00	134	0	134.00	-4	0	4.00	65	0	65.00	
190	5	43.89	0	0	54	0	54.00	138	0	138.00	-4	0	4.00	67	0	67.00	
191	5	43.89	0	0	55	0	55.00	142	0	142.00	-4	0	4.00	70	0	70.00	
192	6	46.16	0	0	8	0	8.00	8	0	8.00	10	0	10.00	10	0	10.00	
193	6	46.16	0	0	8	0	8.00	6	0	6.00	10	0	10.00	10	0	10.00	
194	6	46.16	0	0	8	0	8.00	5	0	5.00	11	0	11.00	11	0	11.00	
195	6	46.16	0	0	9	0	9.00	5	0	5.00	11	0	11.00	11	0	11.00	
196	6	46.16	0	0	9	0	9.00	4	0	4.00	11	0	11.00	11	0	11.00	
197	6	46.16	0	0	9	0	9.00	3	0	3.00	12	0	12.00	12	0	12.00	
198	6	46.01	-1	0	10	0	11.00	3	0	4.00	12	0	13.00	12	0	13.00	
199	6	46.01	-1	0	10	0	11.00	2	0	3.00	12	0	13.00	13	0	14.00	
200	6	46.01	-1	0	10	0	11.00	1	0	2.00	13	0	14.00	14	0	15.00	
201	6	45.86	-2	0	11	0	13.00	1	0	3.00	13	0	15.00	14	0	16.00	
202	6	45.86	-2	0	11	0	13.00	0	0	2.00	14	0	16.00	15	0	17.00	
203	6	45.72	-3	0	11	0	14.00	0	0	3.00	14	0	17.00	15	0	18.00	
204	6	45.72	-3	0	11	0	14.00	-1	0	2.00	14	0	17.00	15	0	18.00	
205	6	45.72	-3	0	12	0	15.00	-1	0	2.00	15	0	18.00	17	0	20.00	
206	6	45.59	-4	0	12	0	16.00	-2	0	2.00	15	0	19.00	17	0	21.00	
207	6	45.59	-4	0	12	0	16.00	-3	0	1.00	15	0	19.00	17	0	21.00	
208	6	45.59	-4	0	13	0	17.00	-4	0	0.00	16	0	20.00	18	0	22.00	
209	6	45.72	-3	0	13	0	16.00	-5	0	2.00	16	0	19.00	18	0	21.00	
210	6	45.72	-3	0	13	0	16.00	-6	0	3.00	17	0	20.00	19	0	22.00	
211	6	45.86	-2	0	14	0	16.00	-6	0	4.00	17	0	19.00	20	0	22.00	
212	6	46.01	-1	0	14	0	15.00	-7	0	6.00	17	0	18.00	20	0	21.00	
213	6	46.16	0	0	14	0	14.00	-8	0	8.00	18	0	18.00	21	0	21.00	
214	6	46.19	1	0	15	0	14.00	-8	0	9.00	18	0	17.00	21	0	20.00	
215	6	46.24	3	0	15	0	12.00	-9	0	12.00	18	0	15.00	21	0	18.00	
216	6	46.26	4	0	15	0	11.00	-10	0	14.00	19	0	15.00	22	0	18.00	
217	6	46.29	5	0	16	0	11.00	-10	0	15.00	19	0	14.00	23	0	18.00	
218	6	46.29	5	0	16	0	11.00	-11	0	16.00	20	0	15.00	24	0	19.00	
219	6	46.31	6	0	16	0	10.00	-12	0	18.00	20	0	14.00	24	0	18.00	
220	6	46.31	6	0	16	0	10.00	-13	0	19.00	20	0	14.00	24	0	18.00	
221	6	46.31	6	0	17	0	11.00	-13	0	19.00	21	0	15.00	25	0	19.00	
222	6	46.31	6	0	17	0	11.00	-14	0	20.00	21	0	15.00	25	0	19.00	
223	6	46.31	6	0	17	0	11.00	-16	0	22.00	21	0	15.00	26	0	20.00	
224	7	43.82	6	0	2	0	4.00	2	0	4.00	0	0	6.00	0	0	6.00	
225	7	43.85	7	0	2	0	5.00	0	0	7.00	0	0	7.00	0	0	7.00	
226	7	43.85	7	0	2	0	5.00	-1	0	8.00	0	0	7.00	0	0	7.00	
227	7	43.85	7	0	2	0	5.00	-2	0	9.00	0	0	7.00	0	0	7.00	
228	7	43.85	7	0	2	0	5.00	-4	0	11.00	0	0	7.00	0	0	7.00	
229	7	43.85	7	0	2	0	5.00	-6	0	13.00	0	0	7.00	0	0	7.00	
230	7	43.85	7	0	2	0	5.00	-7	0	14.00	0	0	7.00	0	0	7.00	
231	7	43.85	7	0	2	0	5.00	-9	0	16.00	0	0	7.00	0	0	7.00	
232	7	43.87	8	0	2	0	6.00	-10	0	18.00	0	0	8.00	1	0	7.00	
233	7	43.87	8	0	2	0	6.00	-12	0	20.00	0	0	8.00	1	0	7.00	
234	7	43.87	8	0	2	0	6.00	-14	0	22.00	0	0	8.00	1	0	7.00	
235	7	43.85	7	0	2	0	5.00	-15	0	22.00	0	0	7.00	1	0	6.00	
236	7	43.85	7	0	2	0	5.00	-17	0	24.00	0	0	7.00	1	0	6.00	
237	7	43.82	6	0	2	0	4.00	-18	0	24.00	0	0	6.00	1	0	5.00	
238	7	43.82	6	0	2	0	4.00	-20	0	26.00	0	0	6.00	1	0	5.00	
239	7	43.79	5	0	2	0	3.00	-22	0	27.00	0	0	5.00	1	0	4.00	
240	7	43.79	5	0	3	0	2.00	-22	0	27.00	0	0	5.00	2	0	3.00	
241	7	43.74	3	0	3	0	0.00	-24	0	27.00	0	0	3.00	2	0	1.00	
242	7	43.70	2	0	3	0	1.00	-26	0	28.00	0	0	2.00	2	0	0.00	
243	7	43.64	0	0	3	0	3.00	-27	0	27.00	0	0	0.00	2	0	2.00	
244	7	43.65	-1	0	3	0	4.00	-29	0	28.00	0	0	1.00	2	0	3.00	
245	7	43.68	-3	0	3	0	6.00	-30	0	27.00	0	0	3.00	2	0	5.00	
246	7	43.69	-4	0	3	0	7.00	-32	0	28.00	0	0	4.00	2	0	6.00	
247	7	43.70	-5	0	3	0	8.00	-34	0	29.00	0	0	5.00	2	0	7.00	
248	7	43.70	-5	0	3	0	8.00	-35	0	30.00	0	0	5.00	3	0	8.00	
249	7	43.71	-6	0	3	0	9.00	-37	0	31.00	0	0	6.00	3	0	9.00	
250	7	43.72	-7	0	3	0	10.00	-38	0	31.00	0	0	7.00	3	0	10.00	
251	7	43.72	-7	0	3	0	10.00	-40	0	33.00	0	0	7.00	3	0	10.00	
252	7	43.72	-7	0	3	0	10.00	-42	0	35.00	0	0	7.00	3	0	10.00	
253	7	43.72	-7	0	3	0	10.00	-43	0	36.00	0	0	7.00	3	0	10.00	
254	7	43.72	-7	0	3	0	10.00	-45	0	38.00	0	0	7.00	3	0	10.00	
255	7	43.72	-7	0	3	0	10.00	-47	0	40.00	0	0	7.00	4	0	11.00	
256	8	43.45	-7	0	10	0	17.00	10	0	17.00	37	0	44.00	37	0	44.00	
257	8	43.45	-7	0	10	0	17.00	9	0	16.00	38	0	45.00	37	0	44.00	
258	8	43.45	-7	0	10	0	17.00	9	0	16.00	39	0	46.00	38	0	45.00	
259	8	43.45	-7	0	10	0	17.00	8	0	15.00	40	0	47.00	38	0	45.00	
260	8	43.45	-7	0	10	0	17.00	8	0	15.00	41	0	48.00	39	0	46.00	
261	8	43.19	-8	0	10	0	18.00	8	0	16.00	42	0	50.00	39	0	47.00	
262	8	43.19	-8	0	11	0	19.00	8	0	16.00	43	0	51.00	40	0	48.00	
263	8	43.19	-8	0	11	0	19.00	8	0	16.00	44	0	52.00	40	0	48.00	
264	8	43.19	-8	0	11	0	19.00	8	0	16.00	45	0	53.00	41	0	49.00	
265	8	43.19	-8	0	11	0	19.00	7	0	15.00	46	0	54.00	41	0	49.00	
266	8	42.95	-9	0	11	0	20.00	7	0	16.00	47	0	56.00	42	0	51.00	
267	8	42.95	-9	0	11	0	20.00	7	0	16.00	48	0	57.00	43	0	52.00	
268	8	42.95	-9	0	11	0	20.00	6	0	15.00	49	0	58.00	43	0	52.00	
269	8	42.95	-9	0	12	0	21.00	7	0	16.00	50	0	59.00	44	0	53.00	
270	8	42.95	-9	0	12	0	21.00	7	0	16.00	51	0	60.00	44	0	53.00	
271	8	42.95	-9	0	12	0	21.00	6	0	15.00	52	0	61.00	45	0	54.00	
272	8	42.95	-9	0	12	0	21.00	6	0	15.00	53	0	62.00	45	0	54.00	
273	8	42.95	-9	0	12	0	21.00	5	0	14.00	54	0	63.00	46	0	55.00	
274	8	42.72	-10	0	12	0	22.00	5	0	15.00	55	0	65.00	46	0	56.00	
275	8	42.52	-11	0	13	0	24.00	6	0	17.00	56	0	67.00	47	0	58.00	
276	8	42.14	-13	0	13	0	26.00	5	0	18.00	57	0	70.00	47	0	60.00	
277	8	41.80	-15	0	13	0	28.00	5	0	20.00	58	0	73.00	48	0	63.00	
278	8	41.50	-17	0	13	0	30.00	5	0	22.00	59	0	76.00	49	0	66.00	
279	8	41.11	-20	0	13	0	33.00	4	0	24.00	60	0	80.00	49	0	69.00	
280	8	40.76	-23	0	13	0	36.00	4	0	27.00	61	0	84.00	50	0	73.00	
281	8	40.55	-25	0	14	0	39.00	5	0	30.00	62	0	87.00	50	0	75.00	
282	8	40.26	-28	0	14	0	42.00	4	0	32.00	63	0	91.00	51	0	79.00	
283	8	40.00	-31	0	14	0	45.00	4	0	35.00	64	0	95.00	51	0	82.00	
284	8	39.76	-34	0	14	0	48.00	4	0	38.00	65	0	99.00	52	0	86.00	
285	8	39.61	-36	0	14	0	50.00	3	0	39.00	66	0	102.00	52	0	88.00	
286	8	39.46	-38	0	14	0	52.00	3	0	41.00	67	0	105.00	53	0	91.00	
287	8	39.39	-39	0	14	0	53.00	3	0	42.00	68	0	107.00	54	0	93.00	
288	9	46.05	-41	0	-14	0	27.00	-14	0	27.00	-45	0	4.00	-45	0	4.00	
