fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2
31	0	32.52	-52	-5	0	0	0.00	-166311976	32767	0.00	
32	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
33	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
34	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
35	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
36	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
37	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
38	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
39	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
40	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
41	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
42	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
43	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
44	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
45	1	32.19	-51	-4	0	0	0.00	-166311976	32767	0.00	
46	1	32.19	-51	-4	0	0	0.00	-166311976	32767	0.00	
47	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
48	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
49	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
50	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
51	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
52	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
53	1	32.25	-49	-4	0	0	0.00	-166311976	32767	0.00	
54	1	32.25	-49	-4	0	0	0.00	-166311976	32767	0.00	
55	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
56	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
57	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
58	1	32.31	-47	-4	0	0	0.00	-166311976	32767	0.00	
59	1	32.31	-47	-4	0	0	0.00	-166311976	32767	0.00	
60	1	32.32	-46	-3	0	0	0.00	-166311976	32767	0.00	
61	1	32.32	-46	-3	0	0	0.00	-166311976	32767	0.00	
62	1	32.35	-45	-3	0	0	0.00	-166311976	32767	0.00	
63	1	32.38	-44	-3	0	0	0.00	-166311976	32767	0.00	
64	2	31.65	-44	-3	0	0	0.00	-166311976	32767	0.00	
65	2	31.66	-43	-2	0	0	0.00	-166311976	32767	0.00	
66	2	31.66	-43	-1	0	0	0.00	-166311976	32767	0.00	
67	2	31.66	-43	-1	0	0	0.00	-166311976	32767	0.00	
68	2	31.67	-42	0	0	0	0.00	-166311976	32767	0.00	
69	2	31.67	-42	0	0	0	0.00	-166311976	32767	0.00	
70	2	31.69	-41	1	0	0	0.00	-166311976	32767	0.00	
71	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
72	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
73	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
74	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
75	2	31.73	-39	2	0	0	0.00	-166311976	32767	0.00	
76	2	31.73	-39	3	0	0	0.00	-166311976	32767	0.00	
77	2	31.73	-39	3	0	0	0.00	-166311976	32767	0.00	
78	2	31.74	-39	4	0	0	0.00	-166311976	32767	0.00	
79	2	31.74	-39	4	0	0	0.00	-166311976	32767	0.00	
80	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
81	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
82	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
83	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
84	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
85	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
86	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
87	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
88	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
89	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
90	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
91	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
92	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
93	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
94	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
95	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
96	3	39.26	-38	6	-51	-4	16.39	-51	-4	16.39	
97	3	39.26	-38	6	-51	-4	16.39	-51	-4	16.39	
98	3	38.86	-37	7	-51	-4	17.78	-51	-4	17.78	
99	3	38.86	-37	7	-51	-4	17.78	-51	-4	17.78	
100	3	38.86	-37	7	-51	-4	17.78	-51	-4	17.78	
101	3	38.86	-37	7	-51	-4	17.78	-51	-4	17.78	
102	3	38.86	-37	7	-51	-4	17.78	-51	-4	17.78	
103	3	38.41	-36	9	-51	-4	19.81	-51	-4	19.81	
104	3	38.41	-36	9	-51	-4	19.81	-51	-4	19.81	
105	3	38.41	-36	9	-51	-4	19.81	-51	-4	19.81	
106	3	38.41	-36	9	-51	-4	19.81	-51	-4	19.81	
107	3	38.41	-36	9	-51	-4	19.81	-51	-4	19.81	
108	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
109	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
110	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
111	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
112	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
113	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
114	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
115	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
116	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
117	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
118	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
119	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
120	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
121	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
122	3	38.04	-35	11	-51	-4	21.88	-51	-4	21.88	
123	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
124	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
125	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
126	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
127	3	38.12	-35	10	-51	-4	21.21	-51	-4	21.21	
128	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
129	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
130	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
131	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
132	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
133	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
134	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
135	4	38.77	-35	11	-55	-8	27.51	-55	-8	27.51	
136	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
137	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
138	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
139	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
140	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
141	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
142	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
143	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
144	4	38.85	-35	10	-55	-8	26.84	-55	-8	26.84	
145	4	38.94	-35	9	-55	-8	26.19	-55	-8	26.19	
146	4	39.03	-35	8	-55	-8	25.56	-55	-8	25.56	
147	4	39.03	-35	8	-55	-8	25.56	-55	-8	25.56	
148	4	39.22	-35	6	-55	-8	24.37	-55	-8	24.37	
149	4	39.22	-35	6	-55	-8	24.37	-55	-8	24.37	
150	4	39.16	-34	4	-55	-8	24.14	-55	-8	24.14	
151	4	38.91	-33	4	-55	-8	25.01	-55	-8	25.01	
152	4	38.91	-33	4	-55	-8	25.01	-55	-8	25.01	
153	4	38.99	-33	3	-55	-8	24.55	-55	-8	24.55	
154	4	38.99	-33	3	-55	-8	24.55	-55	-8	24.55	
155	4	38.99	-33	3	-55	-8	24.55	-55	-8	24.55	
156	4	38.99	-33	3	-56	-9	25.88	-56	-9	25.88	
157	4	38.99	-33	3	-56	-9	25.88	-56	-9	25.88	
158	4	39.16	-34	4	-56	-9	25.49	-56	-9	25.49	
159	4	39.16	-34	4	-56	-9	25.49	-56	-9	25.49	
160	5	45.96	-33	3	-23	3	9.99	-23	3	9.99	
161	5	45.96	-33	3	-23	3	9.99	-23	3	9.99	
162	5	45.96	-33	3	-23	3	9.99	-23	3	9.99	
163	5	45.93	-31	3	-23	3	7.99	-23	3	7.99	
164	5	45.93	-31	3	-23	3	7.99	-23	3	7.99	
165	5	45.93	-30	2	-22	3	8.05	-22	3	8.05	
166	5	45.93	-29	1	-22	3	7.28	-22	3	7.28	
167	5	45.93	-29	1	-22	3	7.28	-22	3	7.28	
168	5	45.92	-28	1	-22	3	6.32	-22	3	6.32	
169	5	45.91	-27	0	-22	3	5.83	-22	3	5.83	
170	5	45.91	-27	0	-21	3	6.71	-21	3	6.71	
171	5	45.87	-25	0	-21	3	5.00	-21	3	5.00	
172	5	45.87	-25	0	-21	3	5.00	-21	3	5.00	
173	5	45.86	-25	1	-21	3	4.47	-21	3	4.47	
174	5	45.85	-24	1	-20	3	4.47	-20	3	4.47	
175	5	45.85	-24	1	-20	3	4.47	-20	3	4.47	
176	5	45.81	-23	2	-20	4	3.60	-20	4	3.60	
177	5	45.81	-23	2	-20	4	3.60	-20	4	3.60	
178	5	45.79	-22	2	-20	4	2.83	-20	4	2.83	
179	5	45.79	-22	2	-19	4	3.60	-19	4	3.60	
180	5	45.79	-22	2	-19	4	3.60	-19	4	3.60	
181	5	45.77	-21	2	-19	4	2.83	-19	4	2.83	
182	5	45.77	-21	2	-19	4	2.83	-19	4	2.83	
183	5	45.77	-21	2	-18	4	3.60	-18	4	3.60	
184	5	45.75	-20	2	-18	4	2.83	-18	4	2.83	
185	5	45.75	-20	2	-18	4	2.83	-18	4	2.83	
186	5	45.75	-20	2	-18	4	2.83	-18	4	2.83	
187	5	45.75	-20	2	-18	4	2.83	-18	4	2.83	
188	5	45.75	-20	2	-17	4	3.60	-17	4	3.60	
189	5	45.75	-20	2	-17	4	3.60	-17	4	3.60	
190	5	45.75	-20	2	-17	4	3.60	-17	4	3.60	
191	5	45.75	-20	2	-17	4	3.60	-17	4	3.60	
192	6	39.55	-20	2	-13	29	27.81	-13	29	27.81	
193	6	39.64	-19	3	-13	29	26.62	-13	29	26.62	
194	6	39.52	-17	3	-13	29	26.28	-13	29	26.28	
195	6	39.52	-17	3	-13	29	26.28	-13	29	26.28	
196	6	39.79	-16	5	-12	30	25.28	-12	30	25.28	
197	6	39.79	-16	5	-12	30	25.28	-12	30	25.28	
198	6	39.79	-16	5	-12	30	25.28	-12	30	25.28	
199	6	39.73	-15	5	-12	30	25.16	-12	30	25.16	
200	6	39.73	-15	5	-11	31	26.27	-11	31	26.27	
201	6	39.67	-14	5	-11	31	26.15	-11	31	26.15	
202	6	39.67	-14	5	-11	31	26.15	-11	31	26.15	
203	6	39.67	-14	5	-11	31	26.15	-11	31	26.15	
204	6	39.67	-14	5	-10	32	27.26	-10	32	27.26	
205	6	39.67	-14	5	-10	32	27.26	-10	32	27.26	
206	6	39.67	-14	5	-10	32	27.26	-10	32	27.26	
207	6	39.67	-14	5	-10	32	27.26	-10	32	27.26	
208	6	39.67	-14	5	-9	33	28.39	-9	33	28.39	
209	6	39.67	-14	5	-9	33	28.39	-9	33	28.39	
210	6	39.67	-14	5	-9	33	28.39	-9	33	28.39	
211	6	39.85	-14	6	-9	33	27.40	-9	33	27.40	
212	6	39.85	-14	6	-8	34	28.55	-8	34	28.55	
213	6	39.67	-14	5	-8	34	29.53	-8	34	29.53	
214	6	39.67	-14	5	-8	34	29.53	-8	34	29.53	
215	6	39.67	-14	5	-8	34	29.53	-8	34	29.53	
216	6	39.85	-14	6	-7	35	29.71	-7	35	29.71	
217	6	39.85	-14	6	-7	35	29.71	-7	35	29.71	
218	6	39.85	-14	6	-7	35	29.71	-7	35	29.71	
219	6	39.85	-14	6	-7	35	29.71	-7	35	29.71	
220	6	39.85	-14	6	-6	36	30.89	-6	36	30.89	
221	6	39.85	-14	6	-6	36	30.89	-6	36	30.89	
222	6	39.85	-14	6	-6	36	30.89	-6	36	30.89	
223	6	39.85	-14	6	-6	36	30.89	-6	36	30.89	
224	7	39.53	-14	7	-25	25	20.85	-25	25	20.85	
225	7	39.53	-14	7	-25	25	20.85	-24	25	20.38	
226	7	39.75	-14	8	-25	25	19.98	-23	25	19.05	
227	7	39.75	-14	8	-25	25	19.98	-23	26	19.93	
228	7	39.99	-14	9	-25	25	19.12	-22	26	18.62	
229	7	39.96	-13	9	-25	25	19.66	-22	27	19.91	
230	7	39.96	-13	9	-25	25	19.66	-21	27	19.53	
231	7	40.21	-13	10	-25	26	19.62	-21	29	20.42	
232	7	40.21	-13	10	-25	26	19.62	-20	29	20.10	
233	7	40.49	-13	11	-25	26	18.80	-20	30	20.09	
234	7	40.49	-13	11	-25	26	18.80	-19	30	19.80	
235	7	40.49	-13	11	-24	26	18.25	-18	30	19.56	
236	7	40.46	-12	11	-24	26	18.80	-17	31	20.53	
237	7	40.46	-12	11	-24	27	19.58	-17	32	21.50	
238	7	40.46	-12	11	-24	27	19.58	-16	33	22.30	
239	7	40.46	-12	11	-24	27	19.58	-16	33	22.30	
240	7	40.46	-12	11	-24	27	19.58	-15	34	23.16	
241	7	40.73	-11	12	-24	27	19.34	-15	34	22.30	
242	7	40.73	-11	12	-24	27	19.34	-14	35	23.16	
243	7	40.73	-11	12	-24	27	19.34	-14	35	23.16	
244	7	40.73	-11	12	-24	28	20.09	-13	37	25.06	
245	7	40.73	-11	12	-24	28	20.09	-13	37	25.06	
246	7	40.73	-11	12	-23	28	19.54	-11	37	25.00	
247	7	40.73	-11	12	-23	28	19.54	-11	38	26.00	
248	7	40.69	-10	12	-23	28	20.09	-10	38	26.00	
249	7	40.69	-10	12	-23	28	20.09	-10	39	27.00	
250	7	40.69	-10	12	-23	29	20.87	-9	40	28.01	
251	7	40.69	-10	12	-23	29	20.87	-9	41	29.01	
252	7	40.69	-10	12	-23	29	20.87	-8	41	29.05	
253	7	40.99	-9	13	-23	29	20.62	-8	42	29.01	
254	7	40.99	-9	13	-23	29	20.62	-7	42	29.05	
255	7	40.99	-9	13	-23	29	20.62	-7	43	30.05	
256	8	42.02	-9	13	-26	-18	35.25	-26	-18	35.25	
257	8	42.02	-9	13	-26	-18	35.25	-25	-17	33.91	
258	8	42.02	-8	13	-26	-18	35.73	-24	-17	33.91	
259	8	41.83	-8	14	-26	-18	36.59	-23	-16	33.46	
260	8	41.83	-8	14	-26	-18	36.59	-23	-16	33.46	
261	8	41.80	-7	14	-26	-19	37.94	-22	-17	34.36	
262	8	41.80	-7	14	-26	-19	37.94	-21	-16	33.04	
263	8	41.80	-7	14	-26	-19	37.94	-21	-16	33.04	
264	8	41.80	-7	14	-26	-19	37.94	-20	-16	32.64	
265	8	41.80	-7	14	-26	-19	37.94	-19	-15	31.34	
266	8	41.61	-7	15	-26	-20	39.67	-18	-16	32.85	
267	8	41.61	-7	15	-26	-20	39.67	-18	-16	32.85	
268	8	41.61	-7	15	-26	-20	39.67	-17	-15	31.59	
269	8	41.44	-7	16	-26	-20	40.55	-16	-15	32.25	
270	8	41.44	-7	16	-26	-21	41.43	-16	-16	33.21	
271	8	41.44	-7	16	-26	-21	41.43	-15	-15	31.99	
272	8	41.44	-7	16	-25	-21	41.00	-13	-15	31.56	
273	8	41.44	-7	16	-25	-21	41.00	-12	-14	30.40	
274	8	41.29	-7	17	-25	-21	41.90	-12	-14	31.39	
275	8	41.29	-7	17	-25	-22	42.80	-11	-15	32.24	
276	8	41.14	-7	18	-25	-22	43.71	-10	-14	32.14	
277	8	41.14	-7	18	-25	-22	43.71	-10	-14	32.14	
278	8	41.01	-7	19	-25	-22	44.62	-9	-14	33.06	
279	8	41.01	-7	19	-25	-23	45.53	-8	-14	33.01	
280	8	41.01	-7	19	-25	-23	45.53	-7	-14	33.00	
281	8	41.01	-7	19	-25	-23	45.53	-7	-14	33.00	
282	8	41.01	-7	19	-25	-23	45.53	-6	-13	32.02	
283	8	40.89	-7	20	-25	-23	46.45	-5	-13	33.06	
284	8	40.85	-6	20	-25	-24	47.73	-5	-14	34.01	
285	8	40.85	-6	20	-25	-24	47.73	-4	-13	33.06	
286	8	40.74	-6	21	-25	-24	48.65	-3	-13	34.13	
287	8	40.65	-6	22	-25	-24	49.57	-3	-13	35.12	
288	9	37.76	-6	22	19	-1	33.52	19	-1	33.52	
289	9	37.76	-6	22	19	-1	33.52	18	-1	32.82	
290	9	37.76	-6	22	19	-1	33.52	18	-1	32.82	
291	9	37.85	-5	23	20	-1	34.18	19	-1	33.49	
292	9	37.76	-6	22	20	-1	34.24	19	-1	33.52	
293	9	37.91	-5	22	21	-1	34.24	20	-1	33.52	
294	9	37.91	-5	22	21	-1	34.24	20	-1	33.52	
295	9	37.91	-5	22	21	-1	34.24	20	-1	33.52	
296	9	37.85	-5	23	22	-1	35.59	21	-1	34.88	
297	9	37.85	-5	23	22	-1	35.59	21	-1	34.88	
298	9	37.85	-5	23	23	-1	36.31	22	-1	35.59	
299	9	37.85	-5	23	23	-1	36.31	22	-1	35.59	
300	9	37.85	-5	23	23	-1	36.31	22	-1	35.59	
301	9	37.85	-5	23	24	-1	37.05	23	-1	36.31	
302	9	37.91	-5	22	24	-1	36.46	23	-1	35.71	
303	9	37.82	-6	21	25	-1	37.45	24	-1	36.67	
304	9	37.82	-6	21	25	-1	37.45	23	-2	36.53	
305	9	37.82	-6	21	25	-1	37.45	23	-2	36.53	
306	9	37.98	-5	21	26	-1	37.45	24	-2	36.53	
307	9	37.98	-5	21	26	-1	37.45	24	-2	36.53	
308	9	37.98	-5	21	27	-1	38.25	25	-2	37.30	
309	9	37.82	-6	21	27	-1	39.05	25	-2	38.07	
310	9	37.82	-6	21	27	-1	39.05	25	-2	38.07	
311	9	37.82	-6	21	28	-1	39.86	26	-2	38.86	
312	9	37.82	-6	21	28	-1	39.86	26	-2	38.86	
313	9	37.82	-6	21	29	-1	40.68	27	-2	39.65	
314	9	37.82	-6	21	29	-1	40.68	27	-2	39.65	
315	9	37.82	-6	21	29	-1	40.68	27	-2	39.65	
316	9	37.82	-6	21	30	-1	41.50	28	-2	40.45	
317	9	37.76	-6	22	30	-1	41.97	28	-2	40.96	
318	9	37.76	-6	22	31	-1	42.79	29	-2	41.76	
319	9	37.76	-6	22	31	-1	42.79	29	-3	42.37	
320	10	41.59	-6	22	4	18	10.21	4	18	10.21	
321	10	41.59	-6	22	4	18	10.21	3	17	9.84	
322	10	41.59	-6	22	4	18	10.21	3	16	10.41	
323	10	41.59	-6	22	4	18	10.21	3	15	11.03	
324	10	41.54	-6	21	4	18	9.89	3	14	11.07	
325	10	41.54	-6	21	4	18	9.89	2	13	11.06	
326	10	41.59	-6	22	5	18	11.08	3	12	13.18	
327	10	41.59	-6	22	5	18	11.08	3	11	13.97	
328	10	41.59	-6	22	5	19	10.73	3	11	13.97	
329	10	41.59	-6	22	5	19	10.73	2	10	14.24	
330	10	41.59	-6	22	5	19	10.73	2	9	15.10	
331	10	41.59	-6	22	6	19	11.63	3	8	16.47	
332	10	41.59	-6	22	6	19	11.63	3	7	17.33	
333	10	41.59	-6	22	6	19	11.63	3	6	18.21	
334	10	41.59	-6	22	6	19	11.63	2	5	18.68	
335	10	41.59	-6	22	6	19	11.63	2	4	19.60	
336	10	41.59	-6	22	7	20	12.30	3	5	19.10	
337	10	41.59	-6	22	7	20	12.30	3	4	20.00	
338	10	41.59	-6	22	7	20	12.30	2	3	20.53	
339	10	41.59	-6	22	7	20	12.30	2	2	21.46	
340	10	41.59	-6	22	7	20	12.30	2	1	22.40	
341	10	41.59	-6	22	7	20	12.30	2	0	23.34	
342	10	41.59	-6	22	8	20	13.22	3	0	23.68	
343	10	41.59	-6	22	8	20	13.22	2	-1	24.29	
344	10	41.59	-6	22	8	21	13.06	2	-1	24.29	
345	10	41.59	-6	22	8	21	13.06	2	-2	25.24	
346	10	41.59	-6	22	8	21	13.06	2	-3	26.20	
347	10	41.59	-6	22	9	21	13.99	2	-4	27.15	
348	10	41.59	-6	22	9	21	13.99	2	-5	28.11	
349	10	41.59	-6	22	9	21	13.99	2	-6	29.08	
350	10	41.59	-6	22	9	21	13.99	2	-7	30.04	
351	10	41.86	-5	22	9	21	13.06	2	-8	30.78	
352	11	44.07	-5	22	2	30	10.17	2	30	10.17	
353	11	44.07	-5	22	2	30	10.17	2	29	9.42	
354	11	43.75	-5	21	2	30	10.99	2	28	9.46	
355	11	43.75	-5	21	2	30	10.99	3	28	10.09	
356	11	44.07	-5	22	2	30	10.17	3	27	8.83	
357	11	44.08	-4	22	2	30	9.64	4	27	8.83	
358	11	44.08	-4	22	2	31	10.47	4	27	8.83	
359	11	44.08	-4	22	2	31	10.47	4	27	8.83	
360	11	44.08	-4	22	3	31	10.96	6	26	9.97	
361	11	44.06	-3	22	3	31	10.47	6	26	9.14	
362	11	44.06	-3	22	3	31	10.47	7	25	9.65	
363	11	44.06	-3	22	3	32	11.33	7	26	9.97	
364	11	44.03	-2	22	3	32	10.94	8	25	9.65	
365	11	44.03	-2	22	3	32	10.94	8	25	9.65	
366	11	44.03	-2	22	3	32	10.94	8	24	9.42	
367	11	43.99	-1	22	3	32	10.61	9	24	9.42	
368	11	43.99	-1	22	4	33	11.86	10	24	10.32	
369	11	43.96	0	22	4	33	11.55	11	24	10.32	
370	11	43.96	0	22	4	33	11.55	11	23	10.21	
371	11	43.96	0	22	4	33	11.55	11	23	10.21	
372	11	44.07	0	23	4	33	10.60	12	22	11.13	
373	11	44.07	0	23	4	33	10.60	12	22	11.13	
374	11	44.07	0	23	4	34	11.54	13	22	12.05	
375	11	44.07	0	23	4	34	11.54	13	22	12.05	
376	11	44.07	0	23	5	34	11.84	15	21	14.04	
377	11	44.07	0	23	5	34	11.84	15	21	14.04	
378	11	44.07	0	23	5	34	11.84	15	20	14.27	
379	11	44.07	0	23	5	35	12.77	16	21	14.96	
380	11	44.07	0	23	5	35	12.77	16	20	15.18	
381	11	44.08	1	24	5	35	11.53	17	20	15.35	
382	11	44.08	1	24	5	35	11.53	17	19	15.69	
383	11	44.08	1	24	5	35	11.53	18	19	16.57	
384	12	45.61	2	24	5	40	16.20	5	40	16.20	
385	12	45.61	2	24	5	40	16.20	5	41	17.18	
386	12	45.61	2	24	5	40	16.20	6	42	18.30	
387	12	45.56	2	23	5	40	17.19	6	44	21.26	
388	12	45.56	2	23	5	40	17.19	7	45	22.38	
389	12	45.57	3	23	5	41	18.08	7	47	24.21	
390	12	45.57	3	23	5	41	18.08	8	49	26.30	
391	12	45.62	3	24	5	41	17.08	9	50	26.42	
392	12	45.54	4	24	6	41	17.08	10	51	27.39	
393	12	45.54	4	24	6	41	17.08	11	53	29.48	
394	12	45.35	5	24	6	42	18.02	11	55	31.32	
395	12	45.35	5	24	6	42	18.02	12	56	32.41	
396	12	45.08	6	24	6	42	18.00	12	58	34.27	
397	12	44.75	7	24	6	42	18.02	13	59	35.26	
398	12	44.75	7	24	6	43	19.02	14	61	37.31	
399	12	44.37	8	24	6	43	19.07	14	63	39.21	
400	12	44.37	8	24	7	43	19.02	16	64	40.35	
401	12	44.37	8	24	7	43	19.02	16	66	42.31	
402	12	44.00	9	24	7	43	19.07	17	67	43.29	
403	12	44.00	9	24	7	44	20.07	18	69	45.33	
404	12	44.00	9	24	7	44	20.07	18	71	47.29	
405	12	43.53	10	23	7	44	21.14	19	72	49.27	
406	12	43.53	10	23	7	44	21.14	19	73	50.25	
407	12	43.53	10	23	7	45	22.14	20	76	53.24	
408	12	43.53	10	23	8	45	22.06	21	77	54.27	
409	12	43.53	10	23	8	45	22.06	22	78	55.29	
410	12	43.23	11	23	8	45	22.14	23	80	57.24	
411	12	43.23	11	23	8	45	22.14	23	81	58.21	
412	12	43.23	11	23	8	46	23.13	24	83	60.19	
413	12	43.23	11	23	8	46	23.13	24	85	62.13	
414	12	42.95	12	23	8	46	23.23	25	86	63.11	
415	12	42.95	12	23	8	46	23.23	26	88	65.06	
416	13	42.60	12	23	-2	27	13.29	-2	27	13.29	
417	13	42.51	13	24	-2	27	13.86	-3	27	14.74	
418	13	42.51	13	24	-2	27	13.86	-4	28	15.78	
419	13	42.30	14	24	-2	27	14.74	-5	29	17.70	
420	13	42.30	14	24	-2	27	14.74	-6	29	18.56	
421	13	42.30	14	24	-2	27	14.74	-7	30	19.61	
422	13	42.30	14	24	-2	27	14.74	-8	31	20.69	
423	13	42.30	14	24	-2	27	14.74	-9	31	21.52	
424	13	42.30	14	24	-2	27	14.74	-10	32	22.59	
425	13	42.11	15	24	-2	27	15.62	-11	33	24.47	
426	13	42.11	15	24	-2	27	15.62	-12	34	25.54	
