#Segment-0-Actual
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	0 0 0 0 1 1 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	

#Segment-32-Actual
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	
0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	
0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	
0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	0 0 1 1 1 0 0 0 	
0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	0 0 +1 1 1 0 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	

EST(no-error)
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 +1 1 1 1 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 +1 1 1 1 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	

EST(with-error)
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 0 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 +1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 +1 1 1 1 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 +1 1 1 1 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 1 0 0 	0 0 0 1 1 0 0 0 	
0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	0 0 0 0 0 0 0 0 	
